time_sec,host_write_MB,cache_write_MB,backend_write_MB,host_delta_MB,cache_delta_MB,backend_delta_MB,nvme_host_written_MB,nvme_media_written_MB,nvme_host_delta_MB,nvme_media_delta_MB,valid_blocks,write_hit_count,gc_victim_blocks,evict_victim_blocks,l2p_write_MB,md_write_MB,l2p_delta_MB,md_delta_MB
18446744067143.30,1777719.81,1752.00,118019.00,2165.06,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150301958,0,0,0,612910.06,1793267.08,959.12,5.07
18446744067145.30,1779895.95,1754.00,118657.00,2176.13,2.00,638.00,5655383186.54,8634229960.53,0.00,0.00,150316321,0,0,0,613871.34,1793272.08,961.27,5.00
18446744067147.30,1782041.06,1756.00,119313.00,2145.12,2.00,656.00,5655383186.54,8634229960.53,0.00,0.00,150323708,0,0,0,614852.32,1793277.20,980.98,5.12
18446744067149.30,1784201.57,1758.00,119968.00,2160.50,2.00,655.00,5655383186.54,8634229960.53,0.00,0.00,150332852,0,0,0,615824.07,1793282.34,971.75,5.13
18446744067151.30,1786358.34,1760.00,120617.00,2156.77,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150343860,0,0,0,616785.44,1793287.42,961.38,5.09
18446744067153.30,1788442.84,1763.00,121346.00,2084.50,3.00,729.00,5655383186.54,8634229960.53,0.00,0.00,150328785,0,0,0,617774.64,1793293.10,989.20,5.68
18446744067155.30,1790525.48,1765.00,122148.00,2082.64,2.00,802.00,5655383186.54,8634229960.53,0.00,0.00,150293642,0,0,0,618784.36,1793299.39,1009.71,6.29
18446744067157.30,1792626.62,1767.00,122891.00,2101.15,2.00,743.00,5655383186.54,8634229960.53,0.00,0.00,150274245,0,0,0,619770.54,1793305.22,986.19,5.83
18446744067159.30,1794748.93,1769.00,123547.00,2122.31,2.00,656.00,5655383186.54,8634229960.53,0.00,0.00,150280699,0,0,0,620734.72,1793310.36,964.18,5.14
18446744067161.30,1796886.21,1771.00,124189.00,2137.27,2.00,642.00,5655383186.54,8634229960.53,0.00,0.00,150291904,0,0,0,621692.50,1793315.38,957.78,5.02
18446744067163.30,1799041.03,1773.00,124838.00,2154.82,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150300464,0,0,0,622650.70,1793320.46,958.20,5.09
18446744067165.30,1801210.03,1775.00,125483.00,2169.00,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150312195,0,0,0,623629.39,1793325.52,978.69,5.05
18446744067167.30,1803389.70,1777.00,126128.00,2179.67,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150324437,0,0,0,624602.67,1793330.55,973.28,5.04
18446744067169.30,1805552.63,1779.00,126766.00,2162.93,2.00,638.00,5655383186.54,8634229960.53,0.00,0.00,150337760,0,0,0,625568.10,1793335.55,965.43,5.00
18446744067171.30,1807712.43,1782.00,127470.00,2159.80,3.00,704.00,5655383186.54,8634229960.53,0.00,0.00,150334561,0,0,0,626559.12,1793341.03,991.02,5.48
18446744067173.30,1809809.93,1784.00,128267.00,2097.50,2.00,797.00,5655383186.54,8634229960.53,0.00,0.00,150302379,0,0,0,627572.79,1793347.29,1013.68,6.26
18446744067175.30,1811911.07,1786.00,129039.00,2101.14,2.00,772.00,5655383186.54,8634229960.53,0.00,0.00,150275520,0,0,0,628576.14,1793353.34,1003.34,6.05
18446744067177.30,1814068.00,1788.00,129692.00,2156.93,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150285650,0,0,0,629544.09,1793358.46,967.95,5.12
18446744067179.30,1816237.30,1790.00,130349.00,2169.30,2.00,657.00,5655383186.54,8634229960.53,0.00,0.00,150294250,0,0,0,630521.41,1793363.59,977.32,5.13
18446744067181.30,1818380.36,1792.00,130994.00,2143.05,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150304268,0,0,0,631488.48,1793368.65,967.07,5.05
18446744067183.30,1820517.84,1794.00,131643.00,2137.49,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150311180,0,0,0,632446.36,1793373.73,957.88,5.09
18446744067185.30,1822698.02,1796.00,132291.00,2180.18,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150323576,0,0,0,633423.70,1793378.80,977.34,5.06
18446744067187.30,1824828.04,1798.00,132945.00,2130.01,2.00,654.00,5655383186.54,8634229960.53,0.00,0.00,150329680,0,0,0,634383.13,1793383.92,959.44,5.12
18446744067189.30,1826979.70,1801.00,133614.00,2151.66,3.00,669.00,5655383186.54,8634229960.53,0.00,0.00,150336460,0,0,0,635350.41,1793389.13,967.27,5.21
18446744067191.30,1829068.73,1803.00,134386.00,2089.04,2.00,772.00,5655383186.54,8634229960.53,0.00,0.00,150308492,0,0,0,636359.17,1793395.19,1008.76,6.05
18446744067193.30,1831159.95,1805.00,135180.00,2091.21,2.00,794.00,5655383186.54,8634229960.53,0.00,0.00,150275990,0,0,0,637365.61,1793401.41,1006.44,6.22
18446744067195.30,1833284.88,1807.00,135868.00,2124.93,2.00,688.00,5655383186.54,8634229960.53,0.00,0.00,150274301,0,0,0,638342.51,1793406.80,976.90,5.40
18446744067197.30,1835477.57,1809.00,136518.00,2192.69,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150288325,0,0,0,639325.50,1793411.88,982.99,5.08
18446744067199.30,1837640.94,1811.00,137161.00,2163.37,2.00,643.00,5655383186.54,8634229960.53,0.00,0.00,150299966,0,0,0,640288.84,1793416.92,963.34,5.04
18446744067201.30,1839823.74,1813.00,137803.00,2182.80,2.00,642.00,5655383186.54,8634229960.53,0.00,0.00,150314551,0,0,0,641263.71,1793421.95,974.87,5.03
18446744067203.30,1842010.84,1815.00,138457.00,2187.10,2.00,654.00,5655383186.54,8634229960.53,0.00,0.00,150325369,0,0,0,642242.12,1793427.06,978.41,5.11
18446744067205.30,1844205.75,1817.00,139101.00,2194.90,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150339786,0,0,0,643222.86,1793432.11,980.73,5.05
18446744067207.30,1846304.30,1820.00,139850.00,2098.55,3.00,749.00,5655383186.54,8634229960.53,0.00,0.00,150321908,0,0,0,644217.09,1793437.97,994.24,5.86
18446744067209.30,1848374.81,1822.00,140615.00,2070.52,2.00,765.00,5655383186.54,8634229960.53,0.00,0.00,150297095,0,0,0,645207.20,1793443.95,990.10,5.98
18446744067211.30,1850481.33,1824.00,141394.00,2106.52,2.00,779.00,5655383186.54,8634229960.53,0.00,0.00,150271128,0,0,0,646212.82,1793450.05,1005.62,6.10
18446744067213.30,1852614.80,1826.00,142048.00,2133.47,2.00,654.00,5655383186.54,8634229960.53,0.00,0.00,150277836,0,0,0,647173.70,1793455.18,960.88,5.12
18446744067215.30,1854756.68,1828.00,142696.00,2141.87,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150286499,0,0,0,648138.66,1793460.24,964.96,5.06
18446744067217.30,1856926.27,1830.00,143338.00,2169.60,2.00,642.00,5655383186.54,8634229960.53,0.00,0.00,150299722,0,0,0,649105.96,1793465.27,967.30,5.03
18446744067219.30,1859049.11,1832.00,143985.00,2122.84,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150305758,0,0,0,650057.20,1793470.34,951.24,5.07
18446744067221.30,1861217.16,1834.00,144636.00,2168.05,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150316522,0,0,0,651031.52,1793475.43,974.33,5.09
18446744067223.30,1863320.26,1836.00,145278.00,2103.10,2.00,642.00,5655383186.54,8634229960.53,0.00,0.00,150324573,0,0,0,651980.10,1793480.46,948.57,5.03
18446744067225.30,1865527.21,1838.00,145923.00,2206.95,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150339270,0,0,0,652956.60,1793485.52,976.50,5.05
18446744067227.30,1867639.17,1841.00,146698.00,2111.96,3.00,775.00,5655383186.54,8634229960.53,0.00,0.00,150315676,0,0,0,653968.36,1793491.55,1011.76,6.04
18446744067229.30,1869740.06,1843.00,147512.00,2100.89,2.00,814.00,5655383186.54,8634229960.53,0.00,0.00,150280148,0,0,0,654992.31,1793497.94,1023.95,6.38
18446744067231.30,1871857.25,1845.00,148199.00,2117.19,2.00,687.00,5655383186.54,8634229960.53,0.00,0.00,150277528,0,0,0,655962.55,1793503.33,970.23,5.39
18446744067233.30,1874044.28,1847.00,148852.00,2187.02,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150287288,0,0,0,656932.19,1793508.43,969.64,5.10
18446744067235.30,1876188.34,1849.00,149501.00,2144.06,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150296308,0,0,0,657900.83,1793513.52,968.64,5.09
18446744067237.30,1878338.05,1851.00,150146.00,2149.71,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150306485,0,0,0,658864.07,1793518.57,963.24,5.05
18446744067239.30,1880506.24,1853.00,150791.00,2168.19,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150318493,0,0,0,659828.66,1793523.61,964.59,5.04
18446744067241.30,1882646.26,1855.00,151440.00,2140.02,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150328993,0,0,0,660798.74,1793528.70,970.07,5.09
18446744067243.30,1884788.25,1857.00,152088.00,2142.00,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150339658,0,0,0,661754.96,1793533.77,956.22,5.08
18446744067245.30,1886909.14,1860.00,152830.00,2120.88,3.00,742.00,5655383186.54,8634229960.53,0.00,0.00,150323850,0,0,0,662756.55,1793539.57,1001.59,5.80
18446744067247.30,1888978.14,1862.00,153587.00,2069.00,2.00,757.00,5655383186.54,8634229960.53,0.00,0.00,150298829,0,0,0,663744.04,1793545.50,987.49,5.93
18446744067249.30,1891048.45,1864.00,154344.00,2070.31,2.00,757.00,5655383186.54,8634229960.53,0.00,0.00,150275613,0,0,0,664728.19,1793551.42,984.16,5.92
18446744067251.30,1893168.55,1866.00,155005.00,2120.10,2.00,661.00,5655383186.54,8634229960.53,0.00,0.00,150279804,0,0,0,665692.61,1793556.59,964.41,5.17
18446744067253.30,1895342.89,1868.00,155656.00,2174.34,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150290291,0,0,0,666667.12,1793561.70,974.51,5.10
18446744067255.30,1897505.56,1870.00,156305.00,2162.67,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150301212,0,0,0,667635.85,1793566.78,968.73,5.09
18446744067257.30,1899679.46,1872.00,156957.00,2173.90,2.00,652.00,5655383186.54,8634229960.53,0.00,0.00,150311970,0,0,0,668600.23,1793571.88,964.38,5.09
18446744067259.30,1901837.35,1874.00,157601.00,2157.89,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150323995,0,0,0,669576.57,1793576.92,976.34,5.05
18446744067261.30,1904054.43,1876.00,158248.00,2217.08,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150338527,0,0,0,670566.68,1793581.99,990.11,5.07
18446744067263.30,1906176.60,1879.00,158952.00,2122.17,3.00,704.00,5655383186.54,8634229960.53,0.00,0.00,150331630,0,0,0,671545.88,1793587.46,979.20,5.47
18446744067265.30,1908259.26,1881.00,159733.00,2082.66,2.00,781.00,5655383186.54,8634229960.53,0.00,0.00,150301322,0,0,0,672546.64,1793593.61,1000.76,6.15
18446744067267.30,1910335.51,1883.00,160501.00,2076.25,2.00,768.00,5655383186.54,8634229960.53,0.00,0.00,150274778,0,0,0,673542.66,1793599.61,996.02,6.00
18446744067269.30,1912473.54,1885.00,161175.00,2138.03,2.00,674.00,5655383186.54,8634229960.53,0.00,0.00,150276276,0,0,0,674507.48,1793604.91,964.82,5.30
18446744067271.30,1914641.76,1887.00,161822.00,2168.22,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150288337,0,0,0,675474.73,1793609.96,967.25,5.05
18446744067273.30,1916769.05,1889.00,162468.00,2127.30,2.00,646.00,5655383186.54,8634229960.53,0.00,0.00,150297190,0,0,0,676432.93,1793615.02,958.20,5.06
18446744067275.30,1918938.92,1891.00,163118.00,2169.86,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150307478,0,0,0,677405.95,1793620.10,973.02,5.08
18446744067277.30,1921052.74,1893.00,163766.00,2113.82,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150314391,0,0,0,678365.94,1793625.18,959.98,5.08
18446744067279.30,1923189.24,1895.00,164418.00,2136.50,2.00,652.00,5655383186.54,8634229960.53,0.00,0.00,150322109,0,0,0,679325.09,1793630.29,959.15,5.11
18446744067281.30,1925332.23,1897.00,165063.00,2142.99,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150331397,0,0,0,680293.53,1793635.33,968.44,5.04
18446744067283.30,1927462.12,1899.00,165711.00,2129.88,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150338485,0,0,0,681250.89,1793640.41,957.37,5.08
18446744067285.30,1929568.80,1902.00,166517.00,2106.68,3.00,806.00,5655383186.54,8634229960.53,0.00,0.00,150305116,0,0,0,682268.17,1793646.71,1017.27,6.30
18446744067287.30,1931674.41,1904.00,167300.00,2105.62,2.00,783.00,5655383186.54,8634229960.53,0.00,0.00,150277732,0,0,0,683276.02,1793652.84,1007.86,6.12
18446744067289.30,1933796.87,1906.00,167979.00,2122.45,2.00,679.00,5655383186.54,8634229960.53,0.00,0.00,150276730,0,0,0,684242.03,1793658.16,966.00,5.32
18446744067291.30,1935975.98,1908.00,168624.00,2179.12,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150290126,0,0,0,685215.83,1793663.21,973.80,5.05
18446744067293.30,1938125.44,1910.00,169271.00,2149.46,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150300026,0,0,0,686184.80,1793668.27,968.96,5.05
18446744067295.30,1940281.80,1912.00,169920.00,2156.36,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150310159,0,0,0,687145.75,1793673.35,960.95,5.09
18446744067297.30,1942421.41,1914.00,170559.00,2139.61,2.00,639.00,5655383186.54,8634229960.53,0.00,0.00,150321364,0,0,0,688111.51,1793678.36,965.76,5.01
18446744067299.30,1944556.80,1916.00,171206.00,2135.39,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150329193,0,0,0,689062.71,1793683.41,951.20,5.05
18446744067301.30,1946704.51,1918.00,171850.00,2147.70,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150339162,0,0,0,690032.59,1793688.46,969.88,5.05
18446744067303.30,1948832.72,1921.00,172585.00,2128.21,3.00,735.00,5655383186.54,8634229960.53,0.00,0.00,150325299,0,0,0,691028.32,1793694.20,995.73,5.73
18446744067305.30,1950906.59,1923.00,173352.00,2073.87,2.00,767.00,5655383186.54,8634229960.53,0.00,0.00,150299699,0,0,0,692022.21,1793700.20,993.89,6.01
18446744067307.30,1952978.11,1925.00,174122.00,2071.52,2.00,770.00,5655383186.54,8634229960.53,0.00,0.00,150272126,0,0,0,693014.55,1793706.24,992.34,6.04
18446744067309.30,1955109.67,1927.00,174777.00,2131.55,2.00,655.00,5655383186.54,8634229960.53,0.00,0.00,150277952,0,0,0,693976.31,1793711.38,961.76,5.13
18446744067311.30,1957255.57,1929.00,175420.00,2145.90,2.00,643.00,5655383186.54,8634229960.53,0.00,0.00,150288340,0,0,0,694934.44,1793716.40,958.13,5.02
18446744067313.30,1959365.71,1931.00,176066.00,2110.15,2.00,646.00,5655383186.54,8634229960.53,0.00,0.00,150295390,0,0,0,695888.87,1793721.46,954.43,5.06
18446744067315.30,1961545.12,1933.00,176711.00,2179.41,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150308480,0,0,0,696856.42,1793726.52,967.55,5.05
18446744067317.30,1963682.43,1935.00,177358.00,2137.30,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150316911,0,0,0,697818.88,1793731.57,962.46,5.05
18446744067319.30,1965876.29,1937.00,178007.00,2193.86,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150330994,0,0,0,698798.12,1793736.66,979.25,5.09
18446744067321.30,1968049.46,1939.00,178659.00,2173.16,2.00,652.00,5655383186.54,8634229960.53,0.00,0.00,150341903,0,0,0,699767.95,1793741.77,969.83,5.11
18446744067323.30,1970165.98,1942.00,179417.00,2116.52,3.00,758.00,5655383186.54,8634229960.53,0.00,0.00,150319875,0,0,0,700773.57,1793747.67,1005.61,5.91
18446744067325.30,1972248.43,1944.00,180200.00,2082.45,2.00,783.00,5655383186.54,8634229960.53,0.00,0.00,150290243,0,0,0,701775.80,1793753.80,1002.24,6.13
18446744067327.30,1974380.31,1946.00,180941.00,2131.88,2.00,741.00,5655383186.54,8634229960.53,0.00,0.00,150274253,0,0,0,702773.00,1793759.62,997.20,5.82
18446744067329.30,1976553.84,1948.00,181591.00,2173.53,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150285850,0,0,0,703742.73,1793764.72,969.73,5.09
18446744067331.30,1978704.77,1950.00,182236.00,2150.93,2.00,645.00,5655383186.54,8634229960.53,0.00,0.00,150298234,0,0,0,704714.18,1793769.76,971.45,5.04
18446744067333.30,1980863.49,1952.00,182879.00,2158.72,2.00,643.00,5655383186.54,8634229960.53,0.00,0.00,150311845,0,0,0,705678.11,1793774.80,963.93,5.04
18446744067335.30,1983016.52,1954.00,183534.00,2153.03,2.00,655.00,5655383186.54,8634229960.53,0.00,0.00,150320129,0,0,0,706654.18,1793779.91,976.07,5.12
18446744067337.30,1985134.25,1956.00,184181.00,2117.73,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150328451,0,0,0,707603.78,1793784.98,949.60,5.07
18446744067339.30,1987262.23,1958.00,184831.00,2127.98,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150336416,0,0,0,708569.58,1793790.08,965.80,5.09
18446744067341.30,1989369.07,1960.00,185474.00,2106.84,2.00,643.00,5655383186.54,8634229960.53,0.00,0.00,150344133,0,0,0,709518.13,1793795.10,948.55,5.02
18446744067343.30,1991482.39,1963.00,186225.00,2113.32,3.00,751.00,5655383186.54,8634229960.53,0.00,0.00,150324156,0,0,0,710519.22,1793800.98,1001.09,5.88
18446744067345.30,1993576.15,1965.00,187014.00,2093.77,2.00,789.00,5655383186.54,8634229960.53,0.00,0.00,150292895,0,0,0,711527.57,1793807.15,1008.35,6.17
18446744067347.30,1995726.93,1967.00,187744.00,2150.78,2.00,730.00,5655383186.54,8634229960.53,0.00,0.00,150281446,0,0,0,712526.41,1793812.88,998.84,5.73
18446744067349.30,1997873.87,1969.00,188398.00,2146.93,2.00,654.00,5655383186.54,8634229960.53,0.00,0.00,150290499,0,0,0,713492.98,1793817.99,966.57,5.11
18446744067351.30,2000047.82,1971.00,189051.00,2173.95,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150302430,0,0,0,714468.64,1793823.11,975.66,5.12
18446744067353.30,2002224.24,1973.00,189702.00,2176.42,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150313591,0,0,0,715445.50,1793828.20,976.85,5.09
18446744067355.30,2004381.70,1975.00,190346.00,2157.46,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150325714,0,0,0,716405.16,1793833.24,959.66,5.05
18446744067357.30,2006551.35,1977.00,190995.00,2169.65,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150337305,0,0,0,717379.50,1793838.33,974.34,5.09
18446744067359.30,2008684.53,1979.00,191642.00,2133.18,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150347272,0,0,0,718341.65,1793843.38,962.15,5.05
18446744067361.30,2010780.21,1982.00,192406.00,2095.68,3.00,764.00,5655383186.54,8634229960.53,0.00,0.00,150323608,0,0,0,719343.21,1793849.34,1001.56,5.96
18446744067363.30,2012844.29,1984.00,193162.00,2064.08,2.00,756.00,5655383186.54,8634229960.53,0.00,0.00,150298944,0,0,0,720327.44,1793855.29,984.22,5.95
18446744067365.30,2014939.12,1986.00,193911.00,2094.84,2.00,749.00,5655383186.54,8634229960.53,0.00,0.00,150279530,0,0,0,721315.45,1793861.15,988.01,5.86
18446744067367.30,2017062.24,1988.00,194564.00,2123.12,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150285475,0,0,0,722268.14,1793866.26,952.69,5.11
18446744067369.30,2019217.42,1990.00,195207.00,2155.18,2.00,643.00,5655383186.54,8634229960.53,0.00,0.00,150295650,0,0,0,723238.37,1793871.30,970.23,5.04
18446744067371.30,2021376.50,1992.00,195858.00,2159.07,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150304920,0,0,0,724207.62,1793876.40,969.25,5.10
18446744067373.30,2023536.31,1994.00,196506.00,2159.81,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150315588,0,0,0,725178.25,1793881.46,970.64,5.06
18446744067375.30,2025709.27,1996.00,197158.00,2172.96,2.00,652.00,5655383186.54,8634229960.53,0.00,0.00,150326336,0,0,0,726146.55,1793886.57,968.30,5.11
18446744067377.30,2027902.50,1998.00,197805.00,2193.23,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150341727,0,0,0,727131.23,1793891.62,984.68,5.05
18446744067379.30,2030056.78,2001.00,198554.00,2154.27,3.00,749.00,5655383186.54,8634229960.53,0.00,0.00,150326879,0,0,0,728139.91,1793897.48,1008.68,5.85
18446744067381.30,2032160.62,2003.00,199377.00,2103.84,2.00,823.00,5655383186.54,8634229960.53,0.00,0.00,150288910,0,0,0,729164.02,1793903.92,1024.11,6.45
18446744067383.30,2034294.91,2005.00,200081.00,2134.29,2.00,704.00,5655383186.54,8634229960.53,0.00,0.00,150282662,0,0,0,730149.13,1793909.45,985.11,5.53
18446744067385.30,2036464.36,2007.00,200729.00,2169.45,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150292116,0,0,0,731111.58,1793914.52,962.45,5.06
18446744067387.30,2038608.87,2009.00,201377.00,2144.52,2.00,648.00,5655383186.54,8634229960.53,0.00,0.00,150300781,0,0,0,732078.77,1793919.59,967.18,5.08
18446744067389.30,2040787.74,2011.00,202027.00,2178.87,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150314069,0,0,0,733049.42,1793924.69,970.66,5.09
18446744067391.30,2042921.73,2013.00,202677.00,2133.99,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150321148,0,0,0,734009.70,1793929.77,960.28,5.08
18446744067393.30,2045101.25,2015.00,203321.00,2179.52,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150333741,0,0,0,734989.60,1793934.81,979.90,5.05
18446744067395.30,2047231.55,2017.00,203970.00,2130.30,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150340492,0,0,0,735945.50,1793939.88,955.90,5.07
18446744067397.30,2049344.63,2020.00,204721.00,2113.07,3.00,751.00,5655383186.54,8634229960.53,0.00,0.00,150322194,0,0,0,736944.80,1793945.74,999.30,5.86
18446744067399.30,2051422.36,2022.00,205506.00,2077.73,2.00,785.00,5655383186.54,8634229960.53,0.00,0.00,150291117,0,0,0,737947.52,1793951.91,1002.72,6.16
18446744067401.30,2053542.67,2024.00,206259.00,2120.30,2.00,753.00,5655383186.54,8634229960.53,0.00,0.00,150271462,0,0,0,738944.11,1793957.81,996.59,5.91
18446744067403.30,2055656.83,2026.00,206906.00,2114.16,2.00,647.00,5655383186.54,8634229960.53,0.00,0.00,150277714,0,0,0,739897.66,1793962.87,953.56,5.05
18446744067405.30,2057850.43,2028.00,207552.00,2193.60,2.00,646.00,5655383186.54,8634229960.53,0.00,0.00,150291930,0,0,0,740872.57,1793967.93,974.91,5.06
18446744067407.30,2059990.36,2030.00,208196.00,2139.94,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150303169,0,0,0,741838.30,1793972.98,965.73,5.05
18446744067409.30,2062148.28,2032.00,208847.00,2157.92,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150312801,0,0,0,742802.96,1793978.06,964.65,5.09
18446744067411.30,2064291.45,2034.00,209499.00,2143.17,2.00,652.00,5655383186.54,8634229960.53,0.00,0.00,150322518,0,0,0,743773.85,1793983.17,970.89,5.11
18446744067413.30,2066450.81,2036.00,210150.00,2159.36,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150333293,0,0,0,744742.35,1793988.27,968.50,5.10
18446744067415.30,2068593.19,2039.00,210817.00,2142.38,3.00,667.00,5655383186.54,8634229960.53,0.00,0.00,150339444,0,0,0,745712.38,1793993.47,970.02,5.20
18446744067417.30,2070688.35,2041.00,211599.00,2095.16,2.00,782.00,5655383186.54,8634229960.53,0.00,0.00,150310646,0,0,0,746722.75,1793999.61,1010.38,6.14
18446744067419.30,2072783.02,2043.00,212415.00,2094.67,2.00,816.00,5655383186.54,8634229960.53,0.00,0.00,150272271,0,0,0,747739.78,1794005.98,1017.02,6.38
18446744067421.30,2074917.04,2045.00,213078.00,2134.02,2.00,663.00,5655383186.54,8634229960.53,0.00,0.00,150276661,0,0,0,748699.73,1794011.18,959.95,5.20
18446744067423.30,2077029.98,2047.00,213724.00,2112.94,2.00,646.00,5655383186.54,8634229960.53,0.00,0.00,150283355,0,0,0,749656.20,1794016.24,956.46,5.06
18446744067425.30,2079187.20,2049.00,214374.00,2157.21,2.00,650.00,5655383186.54,8634229960.53,0.00,0.00,150292715,0,0,0,750617.89,1794021.34,961.70,5.09
18446744067427.30,2081277.71,2051.00,215027.00,2090.51,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150297151,0,0,0,751570.20,1794026.44,952.30,5.10
18446744067429.30,2083436.88,2053.00,215670.00,2159.17,2.00,643.00,5655383186.54,8634229960.53,0.00,0.00,150309569,0,0,0,752541.18,1794031.48,970.99,5.04
18446744067431.30,2085553.14,2055.00,216319.00,2116.27,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150315487,0,0,0,753493.56,1794036.56,952.38,5.09
18446744067433.30,2087715.70,2057.00,216973.00,2162.55,2.00,654.00,5655383186.54,8634229960.53,0.00,0.00,150326058,0,0,0,754470.78,1794041.67,977.21,5.11
18446744067435.30,2089866.03,2059.00,217626.00,2150.33,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150335693,0,0,0,755431.89,1794046.79,961.11,5.12
18446744067437.30,2092008.09,2062.00,218399.00,2142.06,3.00,773.00,5655383186.54,8634229960.53,0.00,0.00,150314836,0,0,0,756456.80,1794052.82,1024.91,6.03
18446744067439.30,2094103.37,2064.00,219201.00,2095.27,2.00,802.00,5655383186.54,8634229960.53,0.00,0.00,150280389,0,0,0,757469.55,1794059.10,1012.75,6.28
18446744067441.30,2096246.05,2066.00,219897.00,2142.69,2.00,696.00,5655383186.54,8634229960.53,0.00,0.00,150276785,0,0,0,758449.62,1794064.56,980.07,5.46
18446744067443.30,2098405.06,2068.00,220541.00,2159.01,2.00,644.00,5655383186.54,8634229960.53,0.00,0.00,150287517,0,0,0,759416.92,1794069.61,967.30,5.05
18446744067445.30,2100567.39,2070.00,221194.00,2162.33,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150298093,0,0,0,760376.88,1794074.71,959.96,5.10
18446744067447.30,2102698.97,2072.00,221843.00,2131.57,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150308417,0,0,0,761345.41,1794079.80,968.53,5.09
18446744067449.30,2104861.10,2074.00,222492.00,2162.13,2.00,649.00,5655383186.54,8634229960.53,0.00,0.00,150318286,0,0,0,762319.14,1794084.88,973.73,5.09
18446744067451.30,2107002.47,2076.00,223145.00,2141.38,2.00,653.00,5655383186.54,8634229960.53,0.00,0.00,150326065,0,0,0,763280.89,1794089.98,961.75,5.10
18446744067453.30,2109157.21,2078.00,223796.00,2154.73,2.00,651.00,5655383186.54,8634229960.53,0.00,0.00,150336622,0,0,0,764255.59,1794095.09,974.70,5.10
